Region Name,ITL,ITL code,year,value,LAD23CD,LAD23NM,ITL321CD,ITL321NM
City of Edinburgh,ITL3,TLM75,2007,77.8,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2008,78.6,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2009,85.3,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2010,83.6,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2011,86.4,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2012,87.4,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2013,90.8,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2014,93.0,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2015,93.6,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2016,95.5,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2017,96.2,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2018,97.4,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2019,100.0,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2020,107.9,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2021,108.0,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2022,113.4,S12000036,City of Edinburgh,TLM75,City of Edinburgh
Falkirk,ITL3,TLM76,1999,66.6,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2000,66.4,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2001,68.9,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2002,69.6,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2003,72.8,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2004,74.7,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2005,77.0,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2006,75.9,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2007,80.5,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2008,84.2,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2009,83.6,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2010,86.0,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2011,87.7,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2012,88.2,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2013,90.6,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2014,90.5,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2015,92.2,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2016,91.6,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2017,94.3,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2018,96.2,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2019,100.0,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2020,110.1,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2021,107.4,S12000014,Falkirk,TLM76,Falkirk
Falkirk,ITL3,TLM76,2022,112.6,S12000014,Falkirk,TLM76,Falkirk
West Lothian,ITL3,TLM78,1999,85.4,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2000,83.0,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2001,82.7,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2002,83.3,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2003,84.4,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2004,85.2,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2005,86.7,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2006,86.4,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2007,89.4,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2008,92.6,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2009,92.6,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2010,91.2,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2011,90.9,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2012,91.4,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2013,93.6,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2014,93.9,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2015,94.8,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2016,96.6,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2017,98.0,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2018,98.7,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2019,100.0,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2020,101.9,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2021,100.0,S12000040,West Lothian,TLM78,West Lothian
West Lothian,ITL3,TLM78,2022,106.5,S12000040,West Lothian,TLM78,West Lothian
Glasgow City,ITL3,TLM82,1999,68.5,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2000,68.4,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2001,70.3,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2002,72.6,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2003,74.8,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2004,77.9,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2005,80.0,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2006,83.7,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2007,83.5,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2008,85.5,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2009,89.3,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2010,88.5,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2011,89.2,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2012,90.7,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2013,92.5,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2014,94.1,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2015,94.6,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2016,95.5,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2017,96.6,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2018,97.8,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2019,100.0,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2020,107.3,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2021,105.7,S12000049,Glasgow City,TLM82,Glasgow City
Glasgow City,ITL3,TLM82,2022,110.2,S12000049,Glasgow City,TLM82,Glasgow City
North Lanarkshire,ITL3,TLM84,1999,67.4,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2000,67.7,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2001,68.2,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2002,70.2,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2003,72.1,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2004,74.2,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2005,76.7,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2006,78.2,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2007,81.6,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2008,85.3,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2009,87.5,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2010,86.8,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2011,87.0,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2012,88.7,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2013,90.1,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2014,92.1,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2015,92.7,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2016,93.7,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2017,95.3,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2018,97.3,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2019,100.0,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2020,107.6,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2021,105.6,S12000050,North Lanarkshire,TLM84,North Lanarkshire
North Lanarkshire,ITL3,TLM84,2022,110.2,S12000050,North Lanarkshire,TLM84,North Lanarkshire
Scottish Borders,ITL3,TLM91,1999,73.7,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2000,73.1,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2001,73.1,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2002,74.0,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2003,75.7,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2004,77.1,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2005,76.1,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2006,77.7,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2007,82.2,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2008,84.7,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2009,85.0,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2010,85.1,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2011,86.1,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2012,88.2,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2013,89.8,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2014,90.9,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2015,92.3,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2016,94.0,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2017,95.9,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2018,98.5,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2019,100.0,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2020,108.4,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2021,107.4,S12000026,Scottish Borders,TLM91,Scottish Borders
Scottish Borders,ITL3,TLM91,2022,113.1,S12000026,Scottish Borders,TLM91,Scottish Borders
Dumfries and Galloway,ITL3,TLM92,1999,65.3,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2000,66.3,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2001,67.8,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2002,69.8,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2003,71.8,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2004,73.0,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2005,73.0,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2006,75.5,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2007,80.2,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2008,83.0,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2009,84.6,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2010,85.0,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2011,86.1,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2012,88.7,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2013,89.9,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2014,90.0,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2015,92.2,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2016,93.5,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2017,95.5,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2018,97.7,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2019,100.0,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2020,107.8,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2021,107.6,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
Dumfries and Galloway,ITL3,TLM92,2022,112.9,S12000006,Dumfries and Galloway,TLM92,Dumfries and Galloway
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,1999,61.7,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2000,63.2,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2001,64.3,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2002,66.9,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2003,69.0,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2004,71.0,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2005,73.4,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2006,76.8,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2007,79.3,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2008,82.7,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2009,85.9,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2010,85.5,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2011,86.6,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2012,88.7,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2013,89.6,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2014,91.3,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2015,91.7,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2016,93.7,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2017,95.9,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2018,97.6,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2019,100.0,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2020,108.0,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2021,105.9,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
East Ayrshire and North Ayrshire mainland,ITL3,TLM93,2022,110.8,S12000008,East Ayrshire,TLM93,East Ayrshire and North Ayrshire mainland
South Ayrshire,ITL3,TLM94,1999,65.9,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2000,66.2,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2001,68.2,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2002,70.4,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2003,72.2,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2004,73.7,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2005,74.9,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2006,76.3,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2007,79.0,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2008,81.7,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2009,83.1,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2010,83.1,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2011,84.4,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2012,86.8,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2013,88.3,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2014,90.0,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2015,92.5,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2016,93.7,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2017,95.3,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2018,97.7,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2019,100.0,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2020,107.9,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2021,107.6,S12000028,South Ayrshire,TLM94,South Ayrshire
South Ayrshire,ITL3,TLM94,2022,112.1,S12000028,South Ayrshire,TLM94,South Ayrshire
South Lanarkshire,ITL3,TLM95,1999,63.3,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2000,64.2,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2001,64.2,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2002,66.3,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2003,67.9,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2004,70.3,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2005,73.5,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2006,75.6,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2007,78.9,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2008,82.7,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2009,86.5,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2010,85.6,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2011,85.5,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2012,87.6,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2013,89.3,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2014,91.9,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2015,92.3,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2016,92.3,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2017,94.8,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2018,97.2,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2019,100.0,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2020,107.3,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2021,106.6,S12000029,South Lanarkshire,TLM95,South Lanarkshire
South Lanarkshire,ITL3,TLM95,2022,112.2,S12000029,South Lanarkshire,TLM95,South Lanarkshire
Belfast,ITL3,TLN06,1999,64.0,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2000,64.4,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2001,65.5,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2002,67.6,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2003,69.8,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2004,72.0,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2005,74.5,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2006,76.8,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2007,79.3,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2008,82.2,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2009,86.0,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2010,86.2,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2011,86.6,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2012,88.4,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2013,90.2,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2014,91.6,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2015,92.9,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2016,94.0,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2017,95.6,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2018,97.6,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2019,100.0,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2020,108.5,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2021,107.9,N09000003,Belfast,TLN06,Belfast
Belfast,ITL3,TLN06,2022,113.0,N09000003,Belfast,TLN06,Belfast
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,1999,65.1,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2000,65.9,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2001,67.1,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2002,69.3,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2003,71.7,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2004,73.3,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
